customer_id,DOB,gender,Age (Years),YOB,MOB,address,postcode,state,job_industry_category,job_title,wealth_segment,owns_car,online_order,order_status,brand,product_line,product_class,product_size,tenure,property_valuation,past_3_years_bike_related_purchases,list_price,standard_cost,transaction_date,product_first_sold_date
126,15/10/1992,Male,31,1992,October,8 Hagan Hill,4508,QLD,Health,Administrative Officer,Mass Customer,Yes,FALSE,Approved,Giant Bicycles,Standard,medium,medium,3,4,53,1403.5,954.82,26/01/2017,02/12/2012
127,03/12/1974,Female,49,1974,December,0 Pearson Crossing,4405,QLD,Financial Services,Compensation Analyst,Mass Customer,No,TRUE,Approved,Norco Bicycles,Standard,high,small,19,1,81,1661.92,1479.11,03/01/2017,09/09/1994
128,17/07/1977,Male,46,1977,July,10918 Merry Way,2452,NSW,Property,Systems Administrator III,Mass Customer,Yes,TRUE,Approved,Trek Bicycles,Road,medium,large,12,5,73,1894.19,598.76,05/04/2017,24/08/2011
129,20/07/1985,Male,38,1985,July,97 Coolidge Trail,2142,NSW,Financial Services,Financial Advisor,High Net Worth,Yes,TRUE,Approved,OHM Cycles,Standard,medium,medium,19,9,64,1636.9,44.71,15/02/2017,11/04/2015
130,18/07/1997,Male,26,1997,July,58 Helena Hill,2205,NSW,Manufacturing,Chemical Engineer,Mass Customer,No,FALSE,Approved,Solex,Road,medium,small,1,7,32,1703.52,1516.13,15/10/2017,16/04/2011
131,16/10/1964,Female,59,1964,October,352 Forster Place,4132,QLD,Retail,Administrative Officer,High Net Worth,No,FALSE,Approved,Norco Bicycles,Road,high,large,8,3,57,774.53,464.72,19/04/2017,18/03/2003
132,07/07/1963,Female,60,1963,July,12306 Lawn Street,2145,NSW,Manufacturing,Web Designer I,Mass Customer,Yes,FALSE,Approved,Giant Bicycles,Standard,medium,medium,9,8,5,230.91,173.18,21/03/2017,11/10/1992
133,13/06/1977,Male,46,1977,June,19392 7th Trail,4744,QLD,Financial Services,VP Accounting,Mass Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,16,1,12,575.27,431.45,04/01/2017,02/10/1993
134,01/08/1997,Female,26,1997,August,1605 Northfield Junction,2158,NSW,Telecommunications,Legal Assistant,Affluent Customer,Yes,FALSE,Approved,Trek Bicycles,Standard,medium,large,5,11,34,1469.44,596.55,06/09/2017,02/10/1992
135,18/01/1975,Female,49,1975,January,9674 Graceland Junction,3201,VIC,IT,Internal Auditor,Mass Customer,No,FALSE,Approved,Solex,Standard,high,medium,3,6,18,1024.66,614.8,09/01/2017,09/11/1996
136,26/05/1973,Male,50,1973,May,638 Thackeray Junction,4178,QLD,Manufacturing,Senior Developer,High Net Worth,Yes,TRUE,Approved,WeareA2B,Road,low,small,7,3,46,1172.78,1043.77,13/01/2017,29/03/2016
137,21/11/1987,Male,36,1987,November,869 Forster Circle,2112,NSW,Property,Office Assistant II,High Net Worth,No,TRUE,Approved,OHM Cycles,Road,medium,medium,10,10,27,1280.28,829.51,25/03/2017,25/11/2001
138,28/04/1985,Male,39,1985,April,0 Golden Leaf Crossing,2033,NSW,Financial Services,Recruiter,Affluent Customer,Yes,FALSE,Approved,WeareA2B,Touring,medium,medium,13,9,5,1466.68,363.25,25/07/2017,09/11/1996
139,28/07/1964,Male,59,1964,July,215 Lindbergh Trail,4401,QLD,Telecommunications,Operator,Affluent Customer,No,TRUE,Approved,Solex,Standard,medium,medium,4,1,1,1577.53,826.51,21/05/2017,16/03/2011
140,20/05/1994,Male,30,1994,May,829 Washington Crossing,3186,VIC,Manufacturing,Programmer Analyst III,Mass Customer,No,FALSE,Approved,Trek Bicycles,Standard,medium,small,2,9,9,1386.84,1234.29,17/02/2017,05/08/2003
141,25/06/1954,Male,69,1954,June,585 Loomis Court,2097,NSW,Financial Services,Teacher,High Net Worth,Yes,FALSE,Approved,Giant Bicycles,Standard,high,medium,10,11,67,1129.13,677.48,05/05/2017,09/08/2005
142,07/08/1967,Male,56,1967,August,68063 Blue Bill Park Center,3058,VIC,Health,Quality Engineer,Affluent Customer,No,TRUE,Approved,Giant Bicycles,Standard,high,medium,17,9,57,1179,707.4,06/07/2017,25/08/1997
143,01/09/1957,Male,66,1957,September,15673 Farmco Point,4017,QLD,Argiculture,Operator,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,medium,medium,11,6,19,1403.5,954.82,17/12/2017,02/12/2012
145,21/07/1997,Male,26,1997,July,7245 Cottonwood Center,2285,NSW,Financial Services,Account Executive,Mass Customer,No,FALSE,Approved,Solex,Standard,medium,medium,4,5,33,71.49,53.62,24/11/2017,02/12/2012
146,08/04/1985,Male,39,1985,April,20382 Spohn Alley,2219,NSW,Manufacturing,Quality Control Specialist,Mass Customer,No,FALSE,Approved,Trek Bicycles,Standard,medium,small,8,11,34,1386.84,1234.29,24/05/2017,05/08/2003
147,06/12/1973,Female,50,1973,December,12375 Cambridge Pass,2065,NSW,Health,Analog Circuit Design manager,Mass Customer,Yes,FALSE,Approved,Trek Bicycles,Standard,medium,large,10,11,32,2091.47,388.92,13/01/2017,10/05/2005
148,08/05/1981,Female,43,1981,May,03 Granby Parkway,3216,VIC,n/a,Programmer Analyst III,Mass Customer,Yes,TRUE,Approved,WeareA2B,Touring,medium,large,5,8,69,1362.99,57.74,21/05/2017,26/07/1999
149,31/01/1995,Female,29,1995,January,939 Coleman Pass,4509,QLD,Health,Research Nurse,Mass Customer,Yes,null,Approved,Giant Bicycles,Standard,medium,medium,1,7,41,1403.5,954.82,04/05/2017,16/04/2011
150,23/08/1983,Male,40,1983,August,69914 Bowman Place,2330,NSW,Financial Services,Cost Accountant,Affluent Customer,No,FALSE,Approved,Solex,Standard,medium,medium,17,7,6,478.16,298.72,01/04/2017,23/06/1993
151,31/01/1965,Male,59,1965,January,34457 Springview Street,2759,NSW,Manufacturing,Marketing Manager,Mass Customer,Yes,TRUE,Approved,WeareA2B,Touring,medium,large,13,9,36,1890.39,260.14,20/09/2017,09/11/1996
152,03/03/1981,Female,43,1981,March,992 Old Shore Trail,2069,NSW,Financial Services,Compensation Analyst,Mass Customer,No,TRUE,Approved,OHM Cycles,Standard,high,medium,16,12,5,1458.17,874.9,18/05/2017,02/02/2006
153,28/07/1977,Female,46,1977,July,453 Sheridan Street,2747,NSW,Entertainment,Assistant Media Planner,Mass Customer,Yes,FALSE,Approved,Trek Bicycles,Mountain,low,medium,12,8,73,574.64,459.71,30/06/2017,07/02/2003
154,13/02/1958,Female,66,1958,February,8 Mccormick Crossing,2227,NSW,n/a,Junior Executive,Mass Customer,No,FALSE,Approved,Norco Bicycles,Road,medium,medium,11,8,90,544.05,376.84,20/01/2017,22/10/2005
155,28/12/1985,Male,38,1985,December,63344 Holmberg Crossing,2025,NSW,Manufacturing,Quality Engineer,Mass Customer,No,FALSE,Approved,Trek Bicycles,Standard,medium,small,10,10,4,1775.81,1580.47,22/12/2017,05/05/2010
156,09/09/1979,Female,44,1979,September,9 Huxley Circle,3191,VIC,Financial Services,Cost Accountant,Mass Customer,Yes,FALSE,Approved,WeareA2B,Standard,medium,medium,11,11,23,752.64,205.36,01/03/2017,02/08/2015
157,23/11/1974,Male,49,1974,November,0 Hazelcrest Road,3025,VIC,Financial Services,Financial Advisor,Affluent Customer,No,null,Approved,Giant Bicycles,Road,medium,medium,16,8,97,792.9,594.68,16/04/2017,02/10/1992
158,03/09/1984,Male,39,1984,September,2 Continental Plaza,2263,NSW,n/a,Internal Auditor,Affluent Customer,No,TRUE,Approved,WeareA2B,Standard,medium,medium,5,6,99,1065.03,230.09,08/06/2017,03/11/2000
159,12/05/1987,Male,37,1987,May,80 Duke Terrace,2233,NSW,Health,Research Nurse,Affluent Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,13,10,90,60.34,45.26,06/01/2017,15/07/1993
160,15/07/1964,Male,59,1964,July,860 Hintze Lane,2154,NSW,Health,Registered Nurse,Mass Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,18,11,5,1231.15,161.6,28/09/2017,17/08/2004
161,21/01/1976,Male,48,1976,January,3723 Bunker Hill Circle,2065,NSW,n/a,null,Mass Customer,No,FALSE,Approved,Norco Bicycles,Standard,high,medium,16,10,49,1148.64,689.18,24/07/2017,10/08/2015
162,12/08/1979,Male,44,1979,August,5 Corry Court,2119,NSW,IT,Nurse Practicioner,Mass Customer,No,TRUE,Approved,Norco Bicycles,Standard,medium,medium,15,10,90,1555.58,818.01,23/09/2017,09/09/2003
163,06/09/1976,Female,47,1976,September,65105 Sommers Pass,3016,VIC,Entertainment,Librarian,High Net Worth,Yes,FALSE,Approved,Giant Bicycles,Standard,medium,small,14,10,58,1311.44,1167.18,06/07/2017,19/12/1995
164,07/08/1999,Female,24,1999,August,2054 Sommers Pass,4113,QLD,Retail,Senior Editor,Affluent Customer,Yes,TRUE,Approved,Norco Bicycles,Standard,high,medium,1,4,55,1148.64,689.18,13/04/2017,25/08/1997
165,25/03/1984,Male,40,1984,March,22371 Miller Trail,2032,NSW,Argiculture,Administrative Officer,Mass Customer,Yes,FALSE,Approved,Solex,Standard,low,medium,12,10,61,1289.85,74.51,22/12/2017,16/02/2003
166,12/06/1955,Male,68,1955,June,35807 Oneill Way,4300,QLD,Manufacturing,Structural Analysis Engineer,Affluent Customer,No,FALSE,Approved,Giant Bicycles,Road,medium,medium,6,4,54,1538.99,829.65,01/02/2017,04/02/2016
167,27/10/1969,Female,54,1969,October,75612 Clarendon Junction,4352,QLD,Health,null,High Net Worth,Yes,FALSE,Approved,Giant Bicycles,Standard,medium,small,17,6,95,1311.44,1167.18,25/03/2017,07/06/2010
169,19/10/1957,Male,66,1957,October,93 Iowa Junction,2116,NSW,Telecommunications,Data Coordiator,High Net Worth,Yes,TRUE,Approved,Giant Bicycles,Standard,high,medium,5,9,20,1274.93,764.96,21/01/2017,09/09/1994
170,02/06/1975,Male,48,1975,June,48 Cascade Terrace,3057,VIC,Health,Pharmacist,High Net Worth,No,TRUE,Approved,WeareA2B,Standard,medium,medium,21,8,80,1807.45,778.69,16/01/2017,21/05/2015
171,04/12/1970,Female,53,1970,December,13950 Jackson Avenue,2099,NSW,Manufacturing,Assistant Manager,Mass Customer,No,TRUE,Approved,Solex,Standard,low,medium,10,11,62,945.04,507.58,12/12/2017,29/08/2011
172,12/09/1988,Male,35,1988,September,35386 Mockingbird Road,3749,VIC,Manufacturing,Editor,Affluent Customer,Yes,TRUE,Approved,Trek Bicycles,Standard,medium,small,6,4,54,1775.81,1580.47,05/12/2017,04/02/2016
173,02/01/1997,Female,27,1997,January,2 Randy Point,2766,NSW,Health,General Manager,Affluent Customer,No,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1,8,99,1403.5,954.82,03/01/2017,25/08/1997
174,26/11/1989,Female,34,1989,November,6898 Redwing Park,2148,NSW,Health,Food Chemist,Mass Customer,No,FALSE,Approved,Solex,Standard,medium,medium,12,9,93,1483.2,99.59,09/03/2017,17/12/1998
175,28/11/1975,Male,48,1975,November,52273 Bay Place,3145,VIC,Manufacturing,Quality Engineer,Affluent Customer,No,FALSE,Approved,Solex,Standard,medium,large,5,11,36,1071.23,380.74,16/10/2017,05/04/1996
176,13/04/1992,Male,32,1992,April,272 Montana Avenue,2021,NSW,Property,Accountant I,Mass Customer,No,TRUE,Approved,Solex,Standard,high,large,10,8,39,1842.92,1105.75,08/07/2017,24/10/1995
177,09/11/1989,Female,34,1989,November,82520 Mifflin Drive,2333,NSW,Financial Services,Professor,High Net Worth,No,FALSE,Approved,Solex,Standard,medium,large,4,5,25,1061.56,733.58,07/07/2017,20/07/1993
178,03/04/1967,Male,57,1967,April,8 Dixon Parkway,2783,NSW,n/a,null,Affluent Customer,No,FALSE,Approved,Norco Bicycles,Standard,low,medium,8,7,2,363.01,290.41,28/11/2017,10/05/2005
179,11/05/1966,Male,58,1966,May,4 Dayton Terrace,2280,NSW,Manufacturing,Environmental Tech,High Net Worth,Yes,TRUE,Approved,Giant Bicycles,Touring,medium,large,6,9,23,1873.97,863.95,09/08/2017,16/09/2013
180,17/09/1971,Female,52,1971,September,216 Barnett Junction,4120,QLD,Argiculture,Web Designer III,Affluent Customer,No,TRUE,Approved,Norco Bicycles,Mountain,low,small,14,8,16,688.63,612.88,19/12/2017,02/10/1993
181,21/11/1982,Female,41,1982,November,8256 Annamark Court,3638,VIC,Manufacturing,Senior Editor,Mass Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,9,1,49,752.64,205.36,04/09/2017,02/08/2015
182,20/11/1992,Male,31,1992,November,83012 Dapin Lane,4300,QLD,Financial Services,Sales Associate,Affluent Customer,Yes,TRUE,Approved,Norco Bicycles,Standard,medium,small,7,4,99,1216.14,1082.36,12/03/2017,11/10/1992
183,05/08/1997,Female,26,1997,August,8 Haas Park,2074,NSW,Retail,Geologist III,Affluent Customer,No,FALSE,Approved,OHM Cycles,Standard,high,medium,3,10,7,2005.66,1203.4,21/05/2017,10/04/2012
184,13/12/1971,Male,52,1971,December,50 Meadow Ridge Way,2880,NSW,Manufacturing,Marketing Manager,High Net Worth,Yes,FALSE,Approved,WeareA2B,Touring,medium,large,7,1,40,1890.39,260.14,29/04/2017,08/03/2009
185,13/12/1979,Male,44,1979,December,3567 Northfield Lane,2430,NSW,Property,null,Mass Customer,Yes,FALSE,Approved,Trek Bicycles,Standard,medium,large,13,5,80,1469.44,596.55,03/12/2017,02/10/1992
186,06/05/1974,Female,50,1974,May,0059 Brentwood Road,4560,QLD,Financial Services,Software Test Engineer I,Mass Customer,No,FALSE,Approved,Giant Bicycles,Standard,medium,large,3,7,46,569.56,528.43,18/07/2017,10/09/2003
187,28/01/1954,Male,70,1954,January,0274 Oneill Alley,2088,NSW,n/a,Structural Engineer,Mass Customer,No,TRUE,Approved,Trek Bicycles,Road,medium,medium,11,10,97,533.51,400.13,21/08/2017,04/06/2012
188,22/06/1975,Female,48,1975,June,4179 Carioca Terrace,2220,NSW,Property,Safety Technician II,High Net Worth,Yes,FALSE,Approved,OHM Cycles,Standard,medium,medium,13,11,54,912.52,141.4,24/07/2017,17/12/1998
189,19/07/1981,Male,42,1981,July,59265 Sullivan Junction,3031,VIC,Financial Services,Safety Technician I,Affluent Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,10,4,73,1992.93,762.63,22/03/2017,26/05/1993
190,04/02/1979,Female,45,1979,February,7 Warbler Point,2250,NSW,Health,Registered Nurse,Affluent Customer,No,TRUE,Approved,Norco Bicycles,Standard,medium,small,10,9,42,1216.14,1082.36,06/06/2017,05/08/1991
191,27/04/1960,Male,64,1960,April,3 Buell Park,2261,NSW,n/a,Help Desk Operator,Affluent Customer,Yes,FALSE,Approved,WeareA2B,Standard,medium,medium,6,7,22,1065.03,230.09,16/09/2017,10/09/2003
192,19/11/1978,Female,45,1978,November,0 Bay Center,3196,VIC,Health,Junior Executive,Mass Customer,Yes,FALSE,Approved,Norco Bicycles,Standard,high,medium,8,6,2,1148.64,689.18,08/01/2017,25/08/1997
193,22/07/1964,Male,59,1964,July,10878 Waywood Way,4352,QLD,Manufacturing,Recruiting Manager,Mass Customer,Yes,TRUE,Approved,Solex,Road,medium,large,12,7,13,1777.8,820.78,16/08/2017,06/12/2016
194,16/11/1974,Female,49,1974,November,362 Mayer Terrace,4680,QLD,Financial Services,Web Developer III,Affluent Customer,No,TRUE,Approved,Giant Bicycles,Standard,high,medium,10,5,4,1274.93,764.96,13/09/2017,04/08/2007
195,14/11/1958,Female,65,1958,November,43 Upham Crossing,3143,VIC,Manufacturing,Project Manager,Mass Customer,No,FALSE,Approved,Trek Bicycles,Standard,medium,large,6,9,34,2091.47,388.92,24/05/2017,16/09/2013
196,22/02/1966,Male,58,1966,February,0 Superior Drive,2747,NSW,Manufacturing,Programmer Analyst II,High Net Worth,No,FALSE,Approved,Trek Bicycles,Standard,medium,large,6,8,90,2091.47,388.92,31/03/2017,15/09/2012
197,27/01/1977,Female,47,1977,January,8890 Golden Leaf Street,2063,NSW,n/a,null,High Net Worth,No,FALSE,Approved,Solex,Standard,high,medium,5,12,32,1024.66,614.8,13/09/2017,09/11/1996
198,29/11/1981,Female,42,1981,November,5484 Hagan Crossing,3021,VIC,Entertainment,Assistant Media Planner,Mass Customer,No,FALSE,Approved,WeareA2B,Road,low,small,16,7,82,1172.78,1043.77,25/07/2017,10/10/2002
199,13/02/1978,Female,46,1978,February,7451 Jana Lane,2138,NSW,Health,Junior Executive,Mass Customer,Yes,TRUE,Approved,OHM Cycles,Standard,low,medium,21,8,61,1793.43,248.82,29/06/2017,10/05/1997
200,04/02/1957,Male,67,1957,February,7 Havey Point,4005,QLD,Property,Physical Therapy Assistant,Affluent Customer,Yes,FALSE,Approved,Giant Bicycles,Standard,medium,medium,19,2,7,642.7,211.37,18/04/2017,02/02/2006
201,20/04/1966,Male,58,1966,April,32 Steensland Plaza,2233,NSW,Manufacturing,Design Engineer,Mass Customer,Yes,TRUE,Approved,Trek Bicycles,Road,low,small,11,9,45,1720.7,1531.42,02/12/2017,25/11/2001
202,24/06/1963,Female,60,1963,June,107 Elmside Parkway,4811,QLD,Entertainment,Librarian,Affluent Customer,Yes,FALSE,Approved,Solex,Standard,high,medium,16,5,38,1024.66,614.8,28/11/2017,04/02/2016
203,13/01/1964,Male,60,1964,January,2 Gina Junction,2085,NSW,Argiculture,Senior Quality Engineer,Mass Customer,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,11,11,71,60.34,45.26,05/05/2017,23/06/1999
204,01/10/1976,Male,47,1976,October,4 Londonderry Lane,3084,VIC,Financial Services,Editor,Mass Customer,No,TRUE,Approved,Giant Bicycles,Standard,high,medium,5,10,56,1274.93,764.96,10/07/2017,04/08/2007
205,01/12/1958,Male,65,1958,December,39716 Vera Junction,3170,VIC,Financial Services,Administrative Assistant II,Mass Customer,Yes,FALSE,Approved,Solex,Road,medium,small,6,9,18,1703.52,1516.13,20/04/2017,07/11/1991
206,19/07/1954,Female,69,1954,July,183 Ronald Regan Street,2066,NSW,n/a,Statistician I,Mass Customer,Yes,TRUE,Approved,WeareA2B,Touring,medium,large,14,9,98,1362.99,57.74,05/10/2017,29/03/2016
207,10/08/1994,Female,29,1994,August,2 Thierer Road,4113,QLD,n/a,null,Mass Customer,No,TRUE,Approved,OHM Cycles,Standard,medium,medium,7,8,9,795.34,101.58,15/03/2017,09/02/1997
208,31/10/1994,Male,29,1994,October,056 Stone Corner Alley,4078,QLD,Property,Office Assistant III,High Net Worth,No,TRUE,Approved,Giant Bicycles,Standard,high,medium,5,7,57,1179,707.4,18/03/2017,25/08/1997
209,28/08/1957,Male,66,1957,August,528 Mandrake Crossing,2222,NSW,n/a,Analog Circuit Design manager,Affluent Customer,Yes,TRUE,Approved,Norco Bicycles,Road,medium,medium,6,11,9,544.05,376.84,14/09/2017,04/08/2007
210,18/11/1963,Male,60,1963,November,19969 5th Parkway,3152,VIC,Property,Assistant Manager,Mass Customer,No,FALSE,Approved,Solex,Standard,high,medium,18,9,50,1024.66,614.8,10/06/2017,05/11/2010
211,04/03/1974,Female,50,1974,March,78 Rockefeller Park,2159,NSW,Manufacturing,VP Marketing,Mass Customer,Yes,TRUE,Approved,OHM Cycles,Touring,low,medium,5,10,6,1073.07,933.84,31/05/2017,18/12/2004
212,19/11/2001,Female,22,2001,November,417 Transport Trail,4503,QLD,IT,Desktop Support Technician,Affluent Customer,No,FALSE,Approved,Giant Bicycles,Road,medium,medium,1,4,21,792.9,594.68,26/06/2017,02/10/1992
213,14/05/1996,Male,28,1996,May,6327 Lunder Crossing,4655,QLD,Financial Services,Actuary,High Net Worth,Yes,FALSE,Approved,Trek Bicycles,Mountain,low,medium,6,4,13,574.64,459.71,12/06/2017,07/02/2003
214,29/11/1957,Male,66,1957,November,811 Tony Road,4220,QLD,Health,Food Chemist,Mass Customer,No,TRUE,Approved,OHM Cycles,Road,high,large,6,9,82,12.01,7.21,02/01/2017,08/03/2009
215,24/06/1974,Female,49,1974,June,0 Northport Court,4012,QLD,Retail,Assistant Professor,High Net Worth,Yes,FALSE,Approved,OHM Cycles,Standard,medium,medium,18,3,37,183.86,137.9,09/10/2017,17/06/2015
216,12/01/1995,Female,29,1995,January,231 Havey Court,2153,NSW,Financial Services,Quality Engineer,High Net Worth,Yes,FALSE,Approved,null,null,null,null,7,10,12,1029.36,null,15/02/2017,null
217,09/12/1979,Female,44,1979,December,603 Kenwood Avenue,2070,NSW,Manufacturing,null,High Net Worth,No,FALSE,Approved,Norco Bicycles,Standard,medium,small,16,11,63,586.45,521.94,23/05/2017,10/07/1991
218,06/08/1993,Female,30,1993,August,09040 Myrtle Parkway,2015,NSW,Property,Administrative Officer,High Net Worth,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,8,8,37,60.34,45.26,16/12/2017,07/05/2011
219,25/11/1964,Male,59,1964,November,05241 Shelley Park,2776,NSW,Health,Database Administrator III,Mass Customer,No,FALSE,Approved,Solex,Standard,low,medium,7,8,9,945.04,507.58,21/06/2017,19/12/1995
220,10/05/1954,Female,70,1954,May,7 Pankratz Point,3011,VIC,Manufacturing,Electrical Engineer,High Net Worth,No,FALSE,Approved,Solex,Standard,low,medium,9,8,79,1289.85,74.51,15/01/2017,11/12/2007
221,10/03/1980,Female,44,1980,March,51 Crescent Oaks Parkway,2761,NSW,Manufacturing,Tax Accountant,Mass Customer,No,FALSE,Approved,WeareA2B,Standard,low,medium,14,8,14,642.31,513.85,12/12/2017,10/10/2014
222,03/09/1978,Male,45,1978,September,49 Emmet Junction,2015,NSW,Health,Clinical Specialist,Mass Customer,No,TRUE,Approved,Norco Bicycles,Standard,medium,medium,16,11,89,1555.58,818.01,10/12/2017,09/09/2003
223,26/11/1983,Male,40,1983,November,78 Surrey Place,2502,NSW,n/a,VP Sales,Affluent Customer,Yes,TRUE,Approved,Trek Bicycles,Standard,medium,medium,14,7,13,499.53,388.72,15/02/2017,12/07/1994
224,03/12/1967,Male,56,1967,December,6236 Summerview Terrace,2110,NSW,Financial Services,Compensation Analyst,Affluent Customer,No,TRUE,Approved,OHM Cycles,Standard,medium,medium,17,12,2,795.34,101.58,15/11/2017,09/02/1997
225,11/03/1977,Female,47,1977,March,682 Sheridan Avenue,2566,NSW,Health,Pharmacist,Affluent Customer,No,FALSE,Approved,WeareA2B,Standard,low,medium,13,9,84,642.31,513.85,19/06/2017,10/10/2014
226,11/11/1977,Male,46,1977,November,04139 Delladonna Place,2519,NSW,Manufacturing,Database Administrator IV,Mass Customer,No,TRUE,Approved,Norco Bicycles,Standard,medium,medium,20,7,96,1198.46,381.1,03/04/2017,16/12/1998
227,14/08/1973,Male,50,1973,August,2 Scott Circle,2506,NSW,Entertainment,Accountant I,Mass Customer,No,FALSE,Approved,Solex,Standard,medium,medium,18,9,99,1945.43,333.18,04/12/2017,31/08/2002
228,25/05/1986,Female,37,1986,May,92253 Kensington Drive,2209,NSW,Manufacturing,Systems Administrator II,High Net Worth,No,TRUE,Approved,OHM Cycles,Standard,medium,medium,12,7,59,1636.9,44.71,12/10/2017,20/08/2010
